phase	phase_label	phase_priority	production_round	recommended_batch_size	visual_key	visual_label	slot	image_id	planned_src	asset_status	target_count	ready_count_before_phase2	remaining_need_before_phase2	image_class	priority	locality_requirement	subject_focus	slot_brief	must_have	avoid	people_policy	variant_rule	first_action
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	kirmes_funfair	Kirmes & Volksfest	04	kirmes-funfair-04	/assets/event-visuals/kirmes-funfair-04.webp	planned	4	1	3	local_sensitive_detail	medium	Lokale oder regional plausible Atmosphäre bevorzugen; keine falsche konkrete Bocholt-Ortsbehauptung erzeugen.	Kirmes, Fahrgeschäfte, Lichter, Volksfest und Rummelatmosphäre	Kirmes & Volksfest: Ruhige Fallback-Variante mit stärkerer Flächenwirkung, geeignet für viele Events dieses Visual Keys. Inhaltlicher Fokus: Kirmes, Fahrgeschäfte, Lichter, Volksfest und Rummelatmosphäre	Kirmes-/Fahrgeschäft-/Lichterbezug | Volksfestatmosphäre | keine dominante Menschenmenge	überdrehtes Neon | billiger Rummel-Look | lesbare Schaustellerlogos	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	learning_science_workshop	Lernen, Wissen & Junge Uni	02	learning-science-workshop-02	/assets/event-visuals/learning-science-workshop-02.webp	planned	4	1	3	symbolic_editorial	low	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Junge Uni, Ökosystem, Wissenschaft, Lernen, Experimente und Wissensformate	Lernen, Wissen & Junge Uni: Detailorientierte Variante mit Materialität, Vordergrundfokus und weichem Kontext im Hintergrund. Inhaltlicher Fokus: Junge Uni, Ökosystem, Wissenschaft, Lernen, Experimente und Wissensformate	Experiment-, Lern- oder Wissensbezug | Junge-Uni-/Workshopatmosphäre | Material oder Objektfokus	Labor-Klischee | Schulbuchoptik | erkennbare Kinder	Keine erkennbaren Kinder; Personen höchstens anonym, angeschnitten oder als Hände/Details.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	learning_science_workshop	Lernen, Wissen & Junge Uni	03	learning-science-workshop-03	/assets/event-visuals/learning-science-workshop-03.webp	planned	4	1	3	symbolic_editorial	low	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Junge Uni, Ökosystem, Wissenschaft, Lernen, Experimente und Wissensformate	Lernen, Wissen & Junge Uni: Atmosphärische Kontextvariante mit lokaler oder regional plausibler Umgebung, ohne konkrete falsche Ortsbehauptung. Inhaltlicher Fokus: Junge Uni, Ökosystem, Wissenschaft, Lernen, Experimente und Wissensformate	Experiment-, Lern- oder Wissensbezug | Junge-Uni-/Workshopatmosphäre | Material oder Objektfokus	Labor-Klischee | Schulbuchoptik | erkennbare Kinder	Keine erkennbaren Kinder; Personen höchstens anonym, angeschnitten oder als Hände/Details.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	learning_science_workshop	Lernen, Wissen & Junge Uni	04	learning-science-workshop-04	/assets/event-visuals/learning-science-workshop-04.webp	planned	4	1	3	symbolic_editorial	low	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Junge Uni, Ökosystem, Wissenschaft, Lernen, Experimente und Wissensformate	Lernen, Wissen & Junge Uni: Ruhige Fallback-Variante mit stärkerer Flächenwirkung, geeignet für viele Events dieses Visual Keys. Inhaltlicher Fokus: Junge Uni, Ökosystem, Wissenschaft, Lernen, Experimente und Wissensformate	Experiment-, Lern- oder Wissensbezug | Junge-Uni-/Workshopatmosphäre | Material oder Objektfokus	Labor-Klischee | Schulbuchoptik | erkennbare Kinder	Keine erkennbaren Kinder; Personen höchstens anonym, angeschnitten oder als Hände/Details.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	literature_reading_talk	Lesung, Literatur & Gespräch	02	literature-reading-talk-02	/assets/event-visuals/literature-reading-talk-02.webp	planned	4	1	3	symbolic_editorial	medium	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Bücher, Lesung, Vortrag, Mikrofon, Gespräch und Literaturatmosphäre	Lesung, Literatur & Gespräch: Detailorientierte Variante mit Materialität, Vordergrundfokus und weichem Kontext im Hintergrund. Inhaltlicher Fokus: Bücher, Lesung, Vortrag, Mikrofon, Gespräch und Literaturatmosphäre	Bücher, Lesepult, Mikrofon oder Gesprächssituation | ruhige Kulturatmosphäre | keine lesbaren Buchcover	beliebiges Bücherregal | erkennbare Autor:innen | Textwände	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	literature_reading_talk	Lesung, Literatur & Gespräch	03	literature-reading-talk-03	/assets/event-visuals/literature-reading-talk-03.webp	planned	4	1	3	symbolic_editorial	medium	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Bücher, Lesung, Vortrag, Mikrofon, Gespräch und Literaturatmosphäre	Lesung, Literatur & Gespräch: Atmosphärische Kontextvariante mit lokaler oder regional plausibler Umgebung, ohne konkrete falsche Ortsbehauptung. Inhaltlicher Fokus: Bücher, Lesung, Vortrag, Mikrofon, Gespräch und Literaturatmosphäre	Bücher, Lesepult, Mikrofon oder Gesprächssituation | ruhige Kulturatmosphäre | keine lesbaren Buchcover	beliebiges Bücherregal | erkennbare Autor:innen | Textwände	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	literature_reading_talk	Lesung, Literatur & Gespräch	04	literature-reading-talk-04	/assets/event-visuals/literature-reading-talk-04.webp	planned	4	1	3	symbolic_editorial	medium	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Bücher, Lesung, Vortrag, Mikrofon, Gespräch und Literaturatmosphäre	Lesung, Literatur & Gespräch: Ruhige Fallback-Variante mit stärkerer Flächenwirkung, geeignet für viele Events dieses Visual Keys. Inhaltlicher Fokus: Bücher, Lesung, Vortrag, Mikrofon, Gespräch und Literaturatmosphäre	Bücher, Lesepult, Mikrofon oder Gesprächssituation | ruhige Kulturatmosphäre | keine lesbaren Buchcover	beliebiges Bücherregal | erkennbare Autor:innen | Textwände	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	parade_festzug	Parade, CSD & Festzug	02	parade-festzug-02	/assets/event-visuals/parade-festzug-02.webp	planned	4	1	3	local_sensitive_detail	low	Lokale oder regional plausible Atmosphäre bevorzugen; keine falsche konkrete Bocholt-Ortsbehauptung erzeugen.	Rosenmontagszug, CSD, Umzug, Festzug und öffentliche Bewegung im Stadtraum	Parade, CSD & Festzug: Detailorientierte Variante mit Materialität, Vordergrundfokus und weichem Kontext im Hintergrund. Inhaltlicher Fokus: Rosenmontagszug, CSD, Umzug, Festzug und öffentliche Bewegung im Stadtraum	Umzug-/Parade-/Straßenbewegung | Stadtraumgefühl | anonyme oder keine Personen	erkennbare Einzelpersonen | politische Plakate im Fokus | chaotische Menschenmenge	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	parade_festzug	Parade, CSD & Festzug	03	parade-festzug-03	/assets/event-visuals/parade-festzug-03.webp	planned	4	1	3	local_sensitive_detail	low	Lokale oder regional plausible Atmosphäre bevorzugen; keine falsche konkrete Bocholt-Ortsbehauptung erzeugen.	Rosenmontagszug, CSD, Umzug, Festzug und öffentliche Bewegung im Stadtraum	Parade, CSD & Festzug: Atmosphärische Kontextvariante mit lokaler oder regional plausibler Umgebung, ohne konkrete falsche Ortsbehauptung. Inhaltlicher Fokus: Rosenmontagszug, CSD, Umzug, Festzug und öffentliche Bewegung im Stadtraum	Umzug-/Parade-/Straßenbewegung | Stadtraumgefühl | anonyme oder keine Personen	erkennbare Einzelpersonen | politische Plakate im Fokus | chaotische Menschenmenge	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	parade_festzug	Parade, CSD & Festzug	04	parade-festzug-04	/assets/event-visuals/parade-festzug-04.webp	planned	4	1	3	local_sensitive_detail	low	Lokale oder regional plausible Atmosphäre bevorzugen; keine falsche konkrete Bocholt-Ortsbehauptung erzeugen.	Rosenmontagszug, CSD, Umzug, Festzug und öffentliche Bewegung im Stadtraum	Parade, CSD & Festzug: Ruhige Fallback-Variante mit stärkerer Flächenwirkung, geeignet für viele Events dieses Visual Keys. Inhaltlicher Fokus: Rosenmontagszug, CSD, Umzug, Festzug und öffentliche Bewegung im Stadtraum	Umzug-/Parade-/Straßenbewegung | Stadtraumgefühl | anonyme oder keine Personen	erkennbare Einzelpersonen | politische Plakate im Fokus | chaotische Menschenmenge	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p5_small_pool	round_01_complete_small_pool	2	book_market	Bücher- & Boekenmarkt	02	book-market-02	/assets/event-visuals/book-market-02.webp	planned	3	1	2	hybrid_contextual	low	Kontext darf symbolisch sein, soll aber lokal/regional plausibel wirken und keine falsche konkrete Location behaupten.	Bücherstände, Antiquariat, Papier, Buchkisten und ruhige Marktstimmung	Bücher- & Boekenmarkt: Detailorientierte Variante mit Materialität, Vordergrundfokus und weichem Kontext im Hintergrund. Inhaltlicher Fokus: Bücherstände, Antiquariat, Papier, Buchkisten und ruhige Marktstimmung	Bücher, Kisten, Tische oder Papierdetails | Buchmarktgefühl | keine lesbaren Cover im Fokus	Bibliothek statt Markt | urheberrechtlich erkennbare Cover | chaotische Stapel	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p5_small_pool	round_01_complete_small_pool	2	book_market	Bücher- & Boekenmarkt	03	book-market-03	/assets/event-visuals/book-market-03.webp	planned	3	1	2	hybrid_contextual	low	Kontext darf symbolisch sein, soll aber lokal/regional plausibel wirken und keine falsche konkrete Location behaupten.	Bücherstände, Antiquariat, Papier, Buchkisten und ruhige Marktstimmung	Bücher- & Boekenmarkt: Atmosphärische Kontextvariante mit lokaler oder regional plausibler Umgebung, ohne konkrete falsche Ortsbehauptung. Inhaltlicher Fokus: Bücherstände, Antiquariat, Papier, Buchkisten und ruhige Marktstimmung	Bücher, Kisten, Tische oder Papierdetails | Buchmarktgefühl | keine lesbaren Cover im Fokus	Bibliothek statt Markt | urheberrechtlich erkennbare Cover | chaotische Stapel	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p5_small_pool	round_01_complete_small_pool	2	country_fair_rural	Country Fair & Landpartie	02	country-fair-rural-02	/assets/event-visuals/country-fair-rural-02.webp	planned	3	1	2	local_sensitive_detail	low	Lokale oder regional plausible Atmosphäre bevorzugen; keine falsche konkrete Bocholt-Ortsbehauptung erzeugen.	Ländliche Messe, Farm & Country Fair, Landpartie, Hof-/Parkatmosphäre und regionale Ausstellung	Country Fair & Landpartie: Detailorientierte Variante mit Materialität, Vordergrundfokus und weichem Kontext im Hintergrund. Inhaltlicher Fokus: Ländliche Messe, Farm & Country Fair, Landpartie, Hof-/Parkatmosphäre und regionale Ausstellung	Landpartie-/Country-Fair-/Hof- oder Parkatmosphäre | natürliche Materialien | ruhige Weite	Agrar-Maschinenmesse | Western-Klischee | Tiernahaufnahme ohne Kontext	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p5_small_pool	round_01_complete_small_pool	2	country_fair_rural	Country Fair & Landpartie	03	country-fair-rural-03	/assets/event-visuals/country-fair-rural-03.webp	planned	3	1	2	local_sensitive_detail	low	Lokale oder regional plausible Atmosphäre bevorzugen; keine falsche konkrete Bocholt-Ortsbehauptung erzeugen.	Ländliche Messe, Farm & Country Fair, Landpartie, Hof-/Parkatmosphäre und regionale Ausstellung	Country Fair & Landpartie: Atmosphärische Kontextvariante mit lokaler oder regional plausibler Umgebung, ohne konkrete falsche Ortsbehauptung. Inhaltlicher Fokus: Ländliche Messe, Farm & Country Fair, Landpartie, Hof-/Parkatmosphäre und regionale Ausstellung	Landpartie-/Country-Fair-/Hof- oder Parkatmosphäre | natürliche Materialien | ruhige Weite	Agrar-Maschinenmesse | Western-Klischee | Tiernahaufnahme ohne Kontext	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p5_small_pool	round_01_complete_small_pool	2	cycling_event	Radveranstaltung & Radsport	02	cycling-event-02	/assets/event-visuals/cycling-event-02.webp	planned	3	1	2	symbolic_editorial	low	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Giro, Radsport, Fahrrad-Frühling, Fahrraddetails und Radveranstaltung	Radveranstaltung & Radsport: Detailorientierte Variante mit Materialität, Vordergrundfokus und weichem Kontext im Hintergrund. Inhaltlicher Fokus: Giro, Radsport, Fahrrad-Frühling, Fahrraddetails und Radveranstaltung	Fahrrad-, Radrennen- oder Tourkontext | Bewegungsrichtung | hochwertige Oberflächen	Produktwerbung | Mountainbike-Alpenbild | erkennbare Fahrer	Keine erkennbaren Performer, Sportler oder Einzelpersonen; anonyme Silhouetten oder Details bevorzugen.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p5_small_pool	round_01_complete_small_pool	2	cycling_event	Radveranstaltung & Radsport	03	cycling-event-03	/assets/event-visuals/cycling-event-03.webp	planned	3	1	2	symbolic_editorial	low	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Giro, Radsport, Fahrrad-Frühling, Fahrraddetails und Radveranstaltung	Radveranstaltung & Radsport: Atmosphärische Kontextvariante mit lokaler oder regional plausibler Umgebung, ohne konkrete falsche Ortsbehauptung. Inhaltlicher Fokus: Giro, Radsport, Fahrrad-Frühling, Fahrraddetails und Radveranstaltung	Fahrrad-, Radrennen- oder Tourkontext | Bewegungsrichtung | hochwertige Oberflächen	Produktwerbung | Mountainbike-Alpenbild | erkennbare Fahrer	Keine erkennbaren Performer, Sportler oder Einzelpersonen; anonyme Silhouetten oder Details bevorzugen.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p5_small_pool	round_01_complete_small_pool	2	dance_music_workshop	Tanz-, Musik- & Performance-Workshop	02	dance-music-workshop-02	/assets/event-visuals/dance-music-workshop-02.webp	planned	3	1	2	symbolic_editorial	low	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	K-Pop, Sing & Dance, Musikschule, Bewegung, Jugendperformance und Workshopatmosphäre	Tanz-, Musik- & Performance-Workshop: Detailorientierte Variante mit Materialität, Vordergrundfokus und weichem Kontext im Hintergrund. Inhaltlicher Fokus: K-Pop, Sing & Dance, Musikschule, Bewegung, Jugendperformance und Workshopatmosphäre	Tanz-, Musik- oder Performance-Kontext | Bewegungsgefühl ohne Gesichter | Workshop statt Konzert	TikTok-/Popstar-Klischee | erkennbare Jugendliche | Logo-/Posterbezug	Keine erkennbaren Kinder; Personen höchstens anonym, angeschnitten oder als Hände/Details.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p5_small_pool	round_01_complete_small_pool	2	dance_music_workshop	Tanz-, Musik- & Performance-Workshop	03	dance-music-workshop-03	/assets/event-visuals/dance-music-workshop-03.webp	planned	3	1	2	symbolic_editorial	low	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	K-Pop, Sing & Dance, Musikschule, Bewegung, Jugendperformance und Workshopatmosphäre	Tanz-, Musik- & Performance-Workshop: Atmosphärische Kontextvariante mit lokaler oder regional plausibler Umgebung, ohne konkrete falsche Ortsbehauptung. Inhaltlicher Fokus: K-Pop, Sing & Dance, Musikschule, Bewegung, Jugendperformance und Workshopatmosphäre	Tanz-, Musik- oder Performance-Kontext | Bewegungsgefühl ohne Gesichter | Workshop statt Konzert	TikTok-/Popstar-Klischee | erkennbare Jugendliche | Logo-/Posterbezug	Keine erkennbaren Kinder; Personen höchstens anonym, angeschnitten oder als Hände/Details.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p5_small_pool	round_01_complete_small_pool	2	film_screening	Film & Kino	02	film-screening-02	/assets/event-visuals/film-screening-02.webp	planned	3	1	2	symbolic_editorial	low	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Leinwand, Kinosaal, Filmabend und ruhige Vorführatmosphäre	Film & Kino: Detailorientierte Variante mit Materialität, Vordergrundfokus und weichem Kontext im Hintergrund. Inhaltlicher Fokus: Leinwand, Kinosaal, Filmabend und ruhige Vorführatmosphäre	Leinwand, Projektion, Kinosaal oder Filmabendkontext | keine Filmrechte im Bild | ruhiges Licht	erkennbare Filmszenen | Poster | Netflix-/Markenlogos	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p5_small_pool	round_01_complete_small_pool	2	film_screening	Film & Kino	03	film-screening-03	/assets/event-visuals/film-screening-03.webp	planned	3	1	2	symbolic_editorial	low	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Leinwand, Kinosaal, Filmabend und ruhige Vorführatmosphäre	Film & Kino: Atmosphärische Kontextvariante mit lokaler oder regional plausibler Umgebung, ohne konkrete falsche Ortsbehauptung. Inhaltlicher Fokus: Leinwand, Kinosaal, Filmabend und ruhige Vorführatmosphäre	Leinwand, Projektion, Kinosaal oder Filmabendkontext | keine Filmrechte im Bild | ruhiges Licht	erkennbare Filmszenen | Poster | Netflix-/Markenlogos	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p5_small_pool	round_01_complete_small_pool	2	indoor_sport_competition	Indoor-Sport & Wettbewerb	02	indoor-sport-competition-02	/assets/event-visuals/indoor-sport-competition-02.webp	planned	3	1	2	symbolic_editorial	low	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Darts, Fechten, Hallensport, Turnier und sportlicher Wettbewerb	Indoor-Sport & Wettbewerb: Detailorientierte Variante mit Materialität, Vordergrundfokus und weichem Kontext im Hintergrund. Inhaltlicher Fokus: Darts, Fechten, Hallensport, Turnier und sportlicher Wettbewerb	Darts-, Fecht-, Hallensport- oder Turnierbezug | Wettkampfatmosphäre | keine identifizierbaren Sportler	Stadionbild | Fitnesskurs | Vereinslogos	Keine erkennbaren Performer, Sportler oder Einzelpersonen; anonyme Silhouetten oder Details bevorzugen.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p5_small_pool	round_01_complete_small_pool	2	indoor_sport_competition	Indoor-Sport & Wettbewerb	03	indoor-sport-competition-03	/assets/event-visuals/indoor-sport-competition-03.webp	planned	3	1	2	symbolic_editorial	low	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Darts, Fechten, Hallensport, Turnier und sportlicher Wettbewerb	Indoor-Sport & Wettbewerb: Atmosphärische Kontextvariante mit lokaler oder regional plausibler Umgebung, ohne konkrete falsche Ortsbehauptung. Inhaltlicher Fokus: Darts, Fechten, Hallensport, Turnier und sportlicher Wettbewerb	Darts-, Fecht-, Hallensport- oder Turnierbezug | Wettkampfatmosphäre | keine identifizierbaren Sportler	Stadionbild | Fitnesskurs | Vereinslogos	Keine erkennbaren Performer, Sportler oder Einzelpersonen; anonyme Silhouetten oder Details bevorzugen.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p5_small_pool	round_01_complete_small_pool	2	running_event	Laufveranstaltung	02	running-event-02	/assets/event-visuals/running-event-02.webp	planned	3	1	2	symbolic_editorial	low	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Citylauf, Abendlauf, Start/Ziel, Laufstrecke und sportliche Bewegung	Laufveranstaltung: Detailorientierte Variante mit Materialität, Vordergrundfokus und weichem Kontext im Hintergrund. Inhaltlicher Fokus: Citylauf, Abendlauf, Start/Ziel, Laufstrecke und sportliche Bewegung	Laufstrecke, Start/Ziel oder Laufschuh-/Bewegungsdetail | Eventkontext | keine erkennbaren Läufer	Fitnessstudio | Markenschuhe im Fokus | Massenszene	Keine erkennbaren Performer, Sportler oder Einzelpersonen; anonyme Silhouetten oder Details bevorzugen.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p5_small_pool	round_01_complete_small_pool	2	running_event	Laufveranstaltung	03	running-event-03	/assets/event-visuals/running-event-03.webp	planned	3	1	2	symbolic_editorial	low	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Citylauf, Abendlauf, Start/Ziel, Laufstrecke und sportliche Bewegung	Laufveranstaltung: Atmosphärische Kontextvariante mit lokaler oder regional plausibler Umgebung, ohne konkrete falsche Ortsbehauptung. Inhaltlicher Fokus: Citylauf, Abendlauf, Start/Ziel, Laufstrecke und sportliche Bewegung	Laufstrecke, Start/Ziel oder Laufschuh-/Bewegungsdetail | Eventkontext | keine erkennbaren Läufer	Fitnessstudio | Markenschuhe im Fokus | Massenszene	Keine erkennbaren Performer, Sportler oder Einzelpersonen; anonyme Silhouetten oder Details bevorzugen.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
